SJEU8777103: 28.233.918/3530-92<->65.419.099/1075-13
QSSU5159479: 14400kg (48%)
FWVU5723020: 11610kg (48%)
IQZZ2374244: 12150kg (48%)
SDMZ9853013: 9290kg (48%)
EJDJ4512187: 5978kg (48%)
SNTJ1106982: 11010kg (48%)
VXAU4137049: 13312kg (48%)
GUPJ7909440: 5391kg (48%)
IRGZ9303248: 8228kg (48%)
ATKZ5531390: 11710kg (48%)
NXKZ7869617: 9090kg (48%)
CPVJ5043817: 8179kg (48%)
IDTU8723175: 9022kg (48%)
KKIU3884906: 7590kg (48%)
UMQZ2308785: 7093kg (48%)
BFBJ8787154: 8578kg (48%)
FFCU3690428: 9246kg (47%)
JKMJ9019464: 6757kg (47%)
WOUU9400467: 8544kg (47%)
PHTJ2471785: 12798kg (47%)
OFHU3638351: 9173kg (47%)
OGOZ4408836: 9580kg (47%)
NXJJ9336356: 13912kg (47%)
YAEU0873507: 10161kg (47%)
GCEZ1420012: 11743kg (47%)
NOJU9885411: 7707kg (47%)
TSBZ3865753: 9179kg (47%)
FMYJ0912302: 11114kg (47%)
DYSU8865568: 8691kg (47%)
QXNU0755991: 9461kg (47%)
RYKZ9433909: 13799kg (47%)
RIUU1612254: 6204kg (47%)
XKNU5128100: 12304kg (47%)
FDUZ9441139: 5441kg (47%)
CPZU5251739: 8922kg (47%)
XWRJ2673349: 9593kg (47%)
QCAZ6624875: 10091kg (47%)
LSIU0188056: 6882kg (47%)
BJFZ3549457: 13896kg (47%)
LDMZ1668200: 13117kg (47%)
PBAJ9458372: 9284kg (47%)
AYXZ4102566: 10647kg (47%)
ZDFZ6617739: 10463kg (47%)
HETU7572225: 8102kg (47%)
CPHJ8586785: 5361kg (47%)
NLVU1302428: 11739kg (47%)
GRLZ1339087: 9037kg (47%)
PVYZ3141005: 13387kg (47%)
MNBJ2964337: 7408kg (47%)
WHRJ1139689: 9177kg (47%)
HUJU6988986: 9469kg (47%)
WCBJ6124466: 9473kg (47%)
ACJZ0153415: 11985kg (47%)
HLJJ4480505: 8907kg (47%)
IGPU4946542: 8028kg (47%)
JJPJ4664380: 8680kg (47%)
MHLJ2257512: 10547kg (47%)
OLNU5906054: 11297kg (47%)
TVQZ9033161: 9466kg (47%)
QHDJ5571016: 12604kg (47%)
TTMJ4607260: 6496kg (47%)
WQWZ1454652: 6097kg (47%)
TANU8815520: 11337kg (47%)
SUYJ9093295: 11202kg (47%)
WMAU4811889: 7706kg (47%)
JUZJ5346135: 6717kg (47%)
DPGZ5692011: 12672kg (47%)
INKJ0284448: 9795kg (47%)
RBWU7611668: 8294kg (47%)
PKDZ9042999: 13154kg (47%)
HGNZ9595558: 7721kg (47%)
TRHZ8520953: 9131kg (47%)
CKGJ7317387: 7575kg (47%)
QANJ0237155: 11070kg (47%)
VGLZ4722951: 13233kg (47%)
SXJJ6116379: 10022kg (47%)
FHWU2780160: 12101kg (47%)
XWQU1353142: 10948kg (47%)
ONXJ9801512: 9373kg (47%)
WHVJ2514336: 9419kg (47%)
YYJU5248277: 10601kg (47%)
TQNU1082231: 13306kg (47%)
JVNU4851605: 13012kg (47%)
SUDU7149043: 12524kg (47%)
DTJZ1200999: 13148kg (47%)
MNOJ7753189: 9910kg (47%)
DJAJ9543780: 13944kg (47%)
PKHJ2399353: 12132kg (47%)
LHXU8445272: 5549kg (47%)
EGSJ3138426: 11941kg (47%)
FGUZ6730482: 6762kg (47%)
VZAU0222064: 7664kg (47%)
LLRZ9161315: 8529kg (47%)
CKJU9188635: 11838kg (47%)
OSUU4661634: 13797kg (47%)
UZPU0519728: 13498kg (47%)
QSPZ7063562: 11907kg (47%)
GPLJ7213405: 10059kg (47%)
DYVZ6099977: 12192kg (47%)
DLRU1954704: 13558kg (47%)
YUFU3930200: 8942kg (47%)
SOLZ1048044: 9301kg (47%)
SZIZ8004071: 10799kg (47%)
USYU1979306: 8621kg (47%)
UEDU6162368: 11499kg (47%)
APNZ9168218: 9810kg (47%)
WZXZ3073562: 5798kg (47%)
ANGU1903182: 7813kg (47%)
XLJJ4034905: 5795kg (47%)
HXCU0951186: 11211kg (47%)
XQHU9393108: 11487kg (47%)
XLVZ3054437: 10061kg (47%)
WBRZ2050217: 5168kg (47%)
LGGZ1433670: 13723kg (47%)
EEWJ2803414: 10788kg (47%)
PIIU9690057: 7015kg (47%)
DKZU0818994: 9378kg (47%)
XLJZ4165361: 13351kg (46%)
OINJ5778864: 9415kg (46%)
OOGZ5026896: 9031kg (46%)
BRKZ4049373: 11252kg (46%)
ELKU6242834: 11171kg (46%)
JUJJ4682258: 11440kg (46%)
KPKJ4082956: 7807kg (46%)
XLBU8341902: 5595kg (46%)
PHJU1432298: 10961kg (46%)
UPLJ1435416: 5215kg (46%)
XAPJ7934779: 6552kg (46%)
KSPZ5398207: 11190kg (46%)
SZMZ2633826: 6389kg (46%)
KKFZ6997135: 8932kg (46%)
NLMJ6883994: 8231kg (46%)
XMEZ3363449: 13473kg (46%)
SWKZ1772894: 9405kg (46%)
DIMZ0443064: 4598kg (46%)
FZGJ8396611: 7574kg (46%)
KKLJ3236925: 11083kg (46%)
FVJU5390594: 8542kg (46%)
WBIU2520530: 9814kg (46%)
VHAJ2133181: 5485kg (46%)
WDLZ4707910: 8279kg (46%)
RCIU6302080: 10271kg (46%)
YVPU5041592: 13044kg (46%)
SDDU9143839: 12791kg (46%)
ESNU6647002: 11570kg (46%)
VVRU2103303: 7830kg (46%)
POWZ2156371: 8629kg (46%)
GJCU1562645: 12297kg (46%)
MTCU6751239: 12123kg (46%)
VTPU4339062: 13201kg (46%)
YQEJ4468838: 7791kg (46%)
TVSU9428774: 13017kg (46%)
HWRZ3431835: 10832kg (46%)
ZTVU5244917: 7093kg (46%)
KTEU9081644: 11873kg (46%)
RZLJ5832549: 7080kg (46%)
PQAZ0231162: 5066kg (46%)
HMTZ3518111: 13168kg (46%)
QSNU3070127: 8029kg (46%)
JFOZ2453012: 13507kg (46%)
QWWU2212487: 13520kg (46%)
KZIJ9784616: 13200kg (46%)
FUEJ2558917: 7863kg (46%)
JSGU2643516: 7366kg (46%)
WBQJ3300775: 10801kg (46%)
WOJU2083774: 12521kg (46%)
QHFJ1681071: 6086kg (46%)
ORXJ9444248: 10444kg (46%)
QZZU2609753: 9189kg (46%)
BUHU9688873: 10894kg (46%)
ITBU3406332: 6711kg (46%)
CGHU7825966: 8653kg (46%)
SFVZ7008633: 4987kg (46%)
KKBZ8534921: 6900kg (46%)
ZQWJ9265526: 11550kg (46%)
ATEU6060160: 12713kg (46%)
MYQJ0706152: 13652kg (46%)
IFGZ7548576: 6849kg (46%)
OACJ4367578: 13577kg (46%)
JSKU6450482: 10272kg (46%)
TBUJ5359171: 9772kg (46%)
HIXJ3537631: 10372kg (46%)
VWJJ7286614: 5010kg (46%)
EBQJ4971081: 13062kg (46%)
QRXJ7291150: 5574kg (46%)
FKBJ1059802: 11710kg (46%)
PDHU8185650: 6411kg (46%)
OANU3753812: 12813kg (46%)
ZVRU6399594: 8905kg (46%)
RDCZ6118941: 8613kg (46%)
SDXJ3406889: 6070kg (46%)
SPJJ3792547: 9817kg (46%)
CGXU2122854: 11044kg (46%)
DKMU7616564: 9629kg (46%)
SAMZ3135568: 12323kg (46%)
JYVJ2962214: 9624kg (46%)
BWHJ9924094: 6152kg (46%)
VBMU7885324: 10853kg (46%)
ZPQZ4716784: 10393kg (46%)
CJNU1908163: 12702kg (46%)
LESU6216848: 10395kg (46%)
OFEZ4741854: 9400kg (46%)
FRTU9275676: 8766kg (46%)
VECJ7859460: 11842kg (46%)
YATU6504205: 11319kg (46%)
PSUU7173370: 13633kg (46%)
MHUJ9740626: 7526kg (45%)
MGYJ6851195: 12869kg (45%)
NDZU2513873: 8254kg (45%)
QECZ0955056: 10879kg (45%)
XAHU1757523: 9160kg (45%)
YXTZ0997627: 11115kg (45%)
SVWZ5507571: 11686kg (45%)
QTNZ4833146: 12343kg (45%)
TKSZ0770473: 11032kg (45%)
CQFJ2209004: 9925kg (45%)
FEQZ4137562: 11328kg (45%)
CNIU7156850: 9878kg (45%)
YHIJ2959696: 12239kg (45%)
LCOJ1350360: 5306kg (45%)
IAUU6576995: 10860kg (45%)
HUWU0573055: 7639kg (45%)
TDAJ0727164: 11880kg (45%)
LXLU1113246: 8937kg (45%)
PTYU9582515: 7796kg (45%)
JLZU8675133: 8630kg (45%)
MIDU6675816: 6388kg (45%)
ZHAZ7890396: 8479kg (45%)
PKDZ8285043: 5753kg (45%)
WHCU3410343: 9589kg (45%)
FIOZ3115950: 7262kg (45%)
YBWJ0042697: 10376kg (45%)
TXYZ8584509: 10290kg (45%)
YZJJ8648002: 11578kg (45%)
ZRNU9958885: 5347kg (45%)
AGMJ7643014: 8655kg (45%)
ALTZ3663999: 11869kg (45%)
ONUZ1442649: 11976kg (45%)
CYZZ4571188: 11373kg (45%)
YTNU3251653: 13164kg (45%)
URLJ5663885: 11507kg (45%)
SAIJ6652361: 10760kg (45%)
QZBU4276238: 4851kg (45%)
FNJZ5832276: 9186kg (45%)
OXPZ0564250: 7282kg (45%)
VJDJ9148104: 8702kg (45%)
NZIU1017706: 8689kg (45%)
RLHU9886963: 7221kg (45%)
XZQJ9658630: 6967kg (45%)
WWMJ0669662: 8069kg (45%)
UYZZ6510781: 11473kg (45%)
YKOZ6503315: 6872kg (45%)
YCOU2871586: 8972kg (45%)
WEZU9560057: 12236kg (45%)
DUGJ5647921: 4681kg (45%)
LJXZ2348166: 10362kg (45%)
LERJ8207173: 9203kg (45%)
XPWU9008586: 11864kg (45%)
HAGZ2744957: 11755kg (45%)
KWSU8682495: 10607kg (45%)
YORU4429397: 8262kg (45%)
VEOZ8038534: 9921kg (45%)
CKGJ2599171: 9280kg (45%)
QLTZ2963276: 5019kg (45%)
RUTJ7949272: 10848kg (45%)
WZTZ0754221: 4645kg (45%)
XCEU8466185: 12064kg (45%)
BIFU2151476: 11340kg (45%)
ZYYJ9578511: 9119kg (45%)
QHOZ6089585: 9631kg (45%)
QORZ3684881: 8917kg (45%)
RZYJ5624276: 10934kg (45%)
KYGJ4416199: 9764kg (45%)
RMBZ8226605: 9261kg (45%)
HHUU4530691: 13333kg (45%)
HXZZ9244038: 9913kg (45%)
PZNJ1949782: 8291kg (45%)
DJWJ2911949: 12511kg (45%)
VAWZ7221232: 12469kg (45%)
AMSZ6044630: 8495kg (45%)
NLAJ8376998: 6855kg (45%)
WYHU7087830: 10677kg (45%)
KLNJ9325250: 9948kg (45%)
APHJ0156606: 7200kg (45%)
PVWJ1217694: 12831kg (45%)
DJDU5285654: 6691kg (45%)
GNOZ9277987: 8888kg (45%)
DZTU1712363: 10033kg (45%)
WFCZ1233909: 11301kg (45%)
MNVZ8208924: 11002kg (45%)
FTCJ9357033: 12432kg (45%)
UBPU6118564: 7512kg (45%)
WCIZ6791995: 4746kg (45%)
GAUJ4493837: 11823kg (45%)
FSPJ3117437: 10530kg (45%)
LXJJ2508240: 13408kg (45%)
QPJZ6206410: 9209kg (45%)
WYDZ8040553: 10687kg (45%)
CAWZ9461502: 10406kg (45%)
NGKJ9987904: 12267kg (44%)
SQNZ6993928: 7634kg (44%)
VNKU5557982: 10901kg (44%)
BDCU3752457: 6215kg (44%)
TGQJ7988407: 11674kg (44%)
BHOJ5578666: 12736kg (44%)
KQJJ5185654: 12937kg (44%)
EYXU4536305: 5951kg (44%)
NBMU7904494: 9508kg (44%)
VAFU9876081: 13049kg (44%)
LDWU5008341: 9073kg (44%)
IOAU7768361: 10409kg (44%)
KGBJ9807991: 8064kg (44%)
CRQZ0911741: 6533kg (44%)
UBIJ2876286: 10290kg (44%)
PEFZ3519105: 11586kg (44%)
XPMJ7342766: 8700kg (44%)
JZRJ5298588: 6494kg (44%)
VJBZ4081845: 11051kg (44%)
AHGU8581519: 9724kg (44%)
UYPU8108073: 8327kg (44%)
XRLZ2199672: 11370kg (44%)
XZGZ4255716: 7487kg (44%)
LTKU8736633: 10153kg (44%)
JGCZ4419098: 11718kg (44%)
DVEZ6335106: 7441kg (44%)
XIKU9612644: 5960kg (44%)
VDJZ0314640: 13088kg (44%)
EIVU4009630: 4542kg (44%)
NIZJ2393612: 8830kg (44%)
IEFZ8133400: 10930kg (44%)
TGWJ1083591: 8641kg (44%)
QERU2237033: 11614kg (44%)
HMSZ6548239: 6021kg (44%)
IGVJ6628868: 7916kg (44%)
WIJZ6074223: 4746kg (44%)
VMZJ7874139: 12868kg (44%)
QKYU5759557: 11939kg (44%)
GKOJ0129199: 4987kg (44%)
VPBJ6781486: 11875kg (44%)
OXVZ0136003: 10000kg (44%)
SKRZ8271798: 6723kg (44%)
YTRZ6419399: 10518kg (44%)
QPBJ7864236: 8980kg (44%)
JMCZ7381606: 8459kg (44%)
TLDZ2213002: 13127kg (44%)
EHWZ8926934: 9270kg (44%)
CXAZ7696422: 6300kg (44%)
MSYJ5613906: 11362kg (44%)
ZDNU3821904: 7219kg (44%)
MLSU4270555: 11914kg (44%)
SJDJ0846856: 4690kg (44%)
XNYZ2161127: 12346kg (44%)
FQDZ4998245: 12352kg (44%)
CQOJ8158989: 7817kg (44%)
UPOU7938703: 10065kg (44%)
NHRZ8346358: 13226kg (44%)
QQQU7439644: 12925kg (44%)
XSBU7348912: 7305kg (44%)
JQAU6440477: 8536kg (44%)
ZZLU7863433: 11248kg (44%)
ILHZ5160407: 10426kg (44%)
MOVZ0799487: 11580kg (44%)
RYDZ8341883: 7417kg (44%)
OYMU3904258: 9832kg (44%)
VRPU7675512: 5825kg (44%)
PZAZ3993353: 6980kg (44%)
NACJ7155737: 10081kg (44%)
PEHZ4751820: 10774kg (44%)
LTPZ9346181: 8149kg (44%)
ZNWZ2465273: 10840kg (44%)
MEGU7941113: 6424kg (44%)
EFXJ8999720: 7877kg (44%)
QZQZ2427510: 12836kg (44%)
FTFZ8623701: 10566kg (44%)
WWTZ9611362: 8201kg (44%)
WZPJ5181495: 5751kg (44%)
BHTZ8185868: 6695kg (44%)
WJTZ5093093: 7390kg (44%)
KCSZ2442041: 10773kg (44%)
VLQU7468581: 10254kg (44%)
DTJU8860513: 7996kg (43%)
NGGZ9597943: 12876kg (43%)
LMUZ2523352: 9867kg (43%)
EPJZ8184922: 5082kg (43%)
FAWZ0800227: 11469kg (43%)
BSPJ4877807: 5103kg (43%)
SDIJ8393673: 6896kg (43%)
MOTJ6120149: 10481kg (43%)
YSRZ7949208: 11591kg (43%)
IMMU2207656: 12921kg (43%)
DYIZ9212432: 10456kg (43%)
GZEZ4334021: 8968kg (43%)
NJOJ0134391: 8370kg (43%)
FFSZ3334622: 7611kg (43%)
XDZU4834569: 7636kg (43%)
UWXU8267449: 8772kg (43%)
EAKU1760895: 9464kg (43%)
GZNJ6020095: 12267kg (43%)
NBOZ2488384: 10642kg (43%)
EHUJ8146506: 12323kg (43%)
ULEZ4349743: 9038kg (43%)
TOTU4213125: 6594kg (43%)
SEVZ8928060: 5708kg (43%)
TLWJ9022870: 11272kg (43%)
LGFU6163827: 6998kg (43%)
RCJZ8024956: 12031kg (43%)
LQUU4916415: 12698kg (43%)
HKLU8805772: 6503kg (43%)
DKSZ9224473: 7622kg (43%)
DFHJ1223041: 8275kg (43%)
DPZJ7633256: 8474kg (43%)
HQCZ4479301: 8453kg (43%)
LUXJ8096470: 9930kg (43%)
USCZ2343277: 5655kg (43%)
TODJ3993886: 10363kg (43%)
CGOJ2612876: 10863kg (43%)
YKKJ3747757: 8057kg (43%)
KNZJ2534892: 7802kg (43%)
YDVU3553398: 7383kg (43%)
PRGZ6283027: 11039kg (43%)
UACU5389116: 8471kg (43%)
LLZJ3433489: 8703kg (43%)
YPJJ4257694: 7755kg (43%)
EUGU8450969: 11864kg (43%)
JOFZ0498706: 8452kg (43%)
IEXZ1447607: 8263kg (43%)
EESU8190015: 9652kg (43%)
RISJ6014781: 9411kg (43%)
EJGU1760799: 11725kg (43%)
PNAJ5907225: 8901kg (43%)
OAZU3791747: 9849kg (43%)
ITIU7037397: 5266kg (43%)
PJBJ3349482: 11905kg (43%)
VFCU0900205: 8643kg (43%)
PGYZ5031885: 11056kg (43%)
HTLU2326211: 6750kg (43%)
CXRJ1449722: 12471kg (43%)
ZBVU6207968: 9910kg (43%)
UNRZ3397130: 10933kg (43%)
PMYU5890673: 12240kg (43%)
JGSU8882864: 11316kg (43%)
JMKZ5074723: 11407kg (43%)
KXPZ7212511: 4686kg (43%)
DKBU5655688: 5631kg (43%)
CLPZ8944782: 8867kg (43%)
UYKJ1537810: 8347kg (43%)
WIXJ7737320: 9896kg (43%)
UPGZ0161007: 6291kg (43%)
VFLJ7888319: 8881kg (43%)
ATZJ3843281: 5321kg (43%)
GZKJ5301903: 10049kg (43%)
LPKZ2870626: 9749kg (43%)
LEPZ0086034: 11801kg (43%)
HYWJ4893932: 5456kg (43%)
KVBJ8363429: 6325kg (43%)
WTDZ9698836: 7939kg (43%)
LIUZ5725657: 7736kg (43%)
VSRU4500189: 9014kg (43%)
WDKU2332426: 7677kg (43%)
OYPU0497798: 11748kg (43%)
WTUU6838838: 10582kg (43%)
VBCZ1722298: 8863kg (43%)
BBTU5779286: 8217kg (43%)
TQMZ4558885: 6626kg (43%)
XXRJ1277978: 10399kg (43%)
IHBU2401864: 12440kg (43%)
MZQJ4526548: 8374kg (43%)
ZFNZ0688308: 10030kg (43%)
AZSZ0616286: 6428kg (43%)
NRLZ0668230: 11094kg (43%)
LPOJ6278784: 11640kg (43%)
LWUJ0866027: 8687kg (43%)
WDEZ1335502: 7848kg (43%)
CZWU6742714: 8032kg (43%)
CULU4078600: 9041kg (43%)
WURU6406180: 4697kg (43%)
UNMJ2000924: 5919kg (43%)
MUYU4839822: 9513kg (43%)
FTXJ5277465: 4818kg (43%)
KWAJ9362821: 8596kg (43%)
ZZLZ5531231: 12904kg (43%)
VCWZ1328789: 8355kg (43%)
LEMZ7235035: 8521kg (43%)
YUQJ4160455: 4982kg (43%)
TPAJ9721861: 9494kg (42%)
GQYZ3668881: 8236kg (42%)
ZAFU2667672: 10342kg (42%)
CTAJ0211213: 9484kg (42%)
XZAU1806378: 4652kg (42%)
RTWJ1293027: 11644kg (42%)
GYIJ0997586: 12261kg (42%)
LBXZ6499546: 11849kg (42%)
CRXZ3492965: 10901kg (42%)
DOHZ2688615: 9292kg (42%)
NDFU0743671: 8850kg (42%)
XHBU6988897: 8896kg (42%)
QFXZ0123454: 12281kg (42%)
RPMZ4435868: 10801kg (42%)
SKLJ5839091: 8364kg (42%)
JQUJ5175881: 12490kg (42%)
EIZU4448403: 8819kg (42%)
BVRU1136313: 10942kg (42%)
DAFZ6884773: 11534kg (42%)
KQBU9188210: 9519kg (42%)
XWRU7507058: 9920kg (42%)
GNWU5095454: 8088kg (42%)
GDHZ4065805: 8165kg (42%)
MLXU8407895: 9585kg (42%)
ZNZU9001644: 11481kg (42%)
XPQZ9361809: 8855kg (42%)
CXGJ3648640: 7035kg (42%)
GZFJ4706560: 4298kg (42%)
EVLZ9571781: 7438kg (42%)
EWPJ9739538: 8737kg (42%)
JRZZ7660555: 8160kg (42%)
EXXZ0581964: 6590kg (42%)
XHCJ9785123: 11016kg (42%)
NYXJ5445534: 5715kg (42%)
UGSU4540594: 7016kg (42%)
NNMJ8427646: 6308kg (42%)
AAGJ3603011: 10887kg (42%)
TLXZ8998248: 9345kg (42%)
HEFZ0137674: 8800kg (42%)
OYYZ9130458: 10428kg (42%)
HJXJ3359367: 8668kg (42%)
SCBU7491911: 8481kg (42%)
JKKJ5761846: 6008kg (42%)
XJJU3787597: 5273kg (42%)
RUXJ5027381: 12205kg (42%)
DVPJ3316798: 6297kg (42%)
LEWU9476505: 11258kg (42%)
FAKJ6455398: 8367kg (42%)
CZMJ0859804: 9471kg (42%)
EVUZ8686092: 4632kg (42%)
NUIZ2456106: 7862kg (42%)
BLUZ9185608: 8543kg (42%)
DTAJ4015739: 12420kg (42%)
IHUJ5069899: 6865kg (42%)
TXZJ9129648: 7418kg (42%)
HCCJ3060618: 7716kg (42%)
FCFJ5582155: 8033kg (42%)
EQOZ2165238: 6086kg (42%)
EKCZ2744268: 10632kg (42%)
SADU1074095: 5632kg (42%)
FUMU2040497: 9265kg (42%)
VCDJ0320595: 6674kg (42%)
JKPZ9338758: 4910kg (42%)
XQRZ2540339: 9354kg (42%)
CAIJ7462709: 9337kg (42%)
IEPZ2720743: 4668kg (42%)
WUBJ7084134: 9446kg (42%)
XELU6802559: 4289kg (42%)
HXFJ9802808: 9579kg (42%)
CFJZ9143953: 6973kg (42%)
AOJZ2656331: 10621kg (42%)
QLVU8435543: 6158kg (42%)
WVJJ7034576: 4820kg (42%)
LHNU4993619: 4939kg (42%)
OTYJ4035140: 8438kg (42%)
PWIU0770248: 8353kg (42%)
SXNJ6409127: 11503kg (42%)
CYJZ2132764: 7405kg (42%)
RXNJ7962013: 10759kg (42%)
VLBZ4457513: 7437kg (42%)
KQRJ8540171: 8240kg (42%)
TYMZ1871485: 9901kg (42%)
BCTZ0239090: 7707kg (42%)
RALZ8857755: 9966kg (42%)
RNVJ1492733: 7914kg (42%)
TBXZ0171948: 6715kg (42%)
TXEZ5918506: 4849kg (42%)
TKSU4921404: 11791kg (42%)
IFTU5703463: 7813kg (42%)
XEAJ2052722: 7609kg (42%)
SVYZ5237752: 11408kg (42%)
HQFZ4199562: 12214kg (42%)
AXEZ6352302: 5818kg (42%)
VYJJ0643447: 5030kg (42%)
IQQJ8079411: 5606kg (42%)
JXXZ4253709: 8473kg (42%)
SPXJ1609402: 11353kg (42%)
LZWJ4132303: 12339kg (42%)
TJGJ0021071: 7540kg (42%)
BKZU9620657: 7123kg (42%)
OYTJ5896179: 7474kg (42%)
XJKU5887331: 4583kg (42%)
ENOZ2460537: 11968kg (42%)
AEMU1175950: 12124kg (42%)
IZWU2064203: 4608kg (42%)
NBQZ4382316: 11758kg (42%)
RCRU0487994: 6730kg (42%)
KHTZ5323663: 10416kg (42%)
JLSU0601417: 8147kg (42%)
YMLU0807466: 9658kg (42%)
RQZJ7164411: 9362kg (41%)
ULMZ9998705: 9919kg (41%)
YEPU5033614: 4495kg (41%)
JIXJ9273773: 8025kg (41%)
JCCJ3848959: 6926kg (41%)
GNKU1656416: 9656kg (41%)
QYMU3163664: 6619kg (41%)
DMUU6771172: 8497kg (41%)
FFAJ5401539: 8515kg (41%)
QKOZ4958054: 12139kg (41%)
QPCJ3955277: 8033kg (41%)
TJHJ0228316: 7325kg (41%)
ZUEZ2042440: 5912kg (41%)
YAOJ7414844: 8871kg (41%)
KZHZ3427504: 8524kg (41%)
PHMZ8846374: 11707kg (41%)
VZWZ8838562: 5647kg (41%)
SQXJ2159194: 7584kg (41%)
TXOJ1708661: 8393kg (41%)
PXYU1106197: 7987kg (41%)
DLOJ1470170: 11698kg (41%)
PNBZ8809362: 11245kg (41%)
XZLZ9940276: 8624kg (41%)
WZKU6276389: 9647kg (41%)
LKWU4549955: 7632kg (41%)
KVKU6673911: 7786kg (41%)
NFNU8238132: 12225kg (41%)
UWFZ1390322: 11893kg (41%)
XIGJ4833865: 5432kg (41%)
KGHU1139566: 11732kg (41%)
LXLZ7212809: 7368kg (41%)
TUOJ3936534: 4988kg (41%)
RVAZ6773164: 9913kg (41%)
ZBSU2931033: 11707kg (41%)
KXWJ6516091: 12118kg (41%)
EILZ3323670: 8323kg (41%)
ADPJ5711460: 7313kg (41%)
BSYZ7978420: 6133kg (41%)
LHOZ2952801: 10040kg (41%)
EGAZ2556293: 6170kg (41%)
VQQU6116376: 9378kg (41%)
DHVJ5767603: 4644kg (41%)
RZWU9536697: 6034kg (41%)
IYAU7724643: 7945kg (41%)
XONZ9548498: 11642kg (41%)
KRDU8527445: 9811kg (41%)
DCIZ7094191: 7819kg (41%)
PBIZ2300170: 10892kg (41%)
QJOJ6955247: 10575kg (41%)
MWDJ7195021: 12114kg (41%)
RTBU3965580: 5543kg (41%)
SCHJ2780191: 6918kg (41%)
ZMSZ4281118: 10237kg (41%)
SXMZ6880204: 8126kg (41%)
SHJU7982907: 10265kg (41%)
MZTU6854643: 8269kg (41%)
DECZ7946437: 8964kg (41%)
ACGZ0738940: 8371kg (41%)
ZJDU2396998: 7752kg (41%)
JSUU6973145: 9514kg (41%)
LRBJ8928373: 5054kg (41%)
YNUU1082903: 5782kg (41%)
LSOZ8533534: 5747kg (41%)
CRQU9457394: 11849kg (41%)
DJAU0457043: 8046kg (41%)
PXBZ2918538: 10859kg (41%)
EHPU5506725: 4114kg (41%)
LDPJ0335049: 10332kg (41%)
BWVZ1914281: 11016kg (41%)
GIUU3552435: 11832kg (41%)
MTKJ2314288: 6921kg (41%)
DJRU4782751: 6535kg (41%)
SHXJ7911201: 8842kg (41%)
MNMU7997094: 10748kg (41%)
KVLU5414364: 8358kg (41%)
RTCZ1760212: 10422kg (41%)
JOQU6536289: 10544kg (41%)
ALTU6700408: 10750kg (41%)
VTNU2153568: 7106kg (41%)
JIZZ6755853: 11366kg (41%)
LUIJ6045025: 8934kg (41%)
EBWJ7903966: 5995kg (41%)
KNCU7297407: 8214kg (41%)
DPCZ0859729: 6251kg (41%)
JFNJ9410501: 9920kg (41%)
VLFJ4169832: 5152kg (41%)
VBJZ1938404: 5560kg (41%)
XNJJ8125532: 6002kg (41%)
TYTJ5954574: 11506kg (41%)
EJTU0573503: 10439kg (41%)
PGBJ6949467: 12369kg (41%)
IRVJ2527559: 10135kg (41%)
RQTU1669535: 9099kg (41%)
KNIZ1432301: 11207kg (41%)
IBCZ6418900: 8304kg (41%)
AMXU6156725: 11113kg (41%)
CBHU3318380: 10387kg (41%)
NZOJ2438709: 7427kg (41%)
JAEZ7645549: 11754kg (41%)
FHDU0839986: 9406kg (41%)
OPBU9767184: 7555kg (41%)
JSEU4715007: 7122kg (40%)
YXTZ4994963: 8751kg (40%)
RIAZ1813507: 5637kg (40%)
EIRJ7030218: 11790kg (40%)
VLLZ6458576: 8126kg (40%)
YLHZ2045114: 7161kg (40%)
WWXJ1495597: 7108kg (40%)
DKBZ8874332: 7266kg (40%)
XNMZ2479259: 11284kg (40%)
CHGZ5093329: 9487kg (40%)
CUSZ8810430: 5117kg (40%)
HNHJ4064870: 10557kg (40%)
GGJZ6324873: 9483kg (40%)
YHLJ9090589: 8727kg (40%)
TPLJ2333834: 7770kg (40%)
DCQJ5832112: 6087kg (40%)
JLSJ2175151: 5376kg (40%)
BZQZ2555498: 4398kg (40%)
OHTU8551639: 8383kg (40%)
SCGZ0479523: 10150kg (40%)
BAOZ1177895: 11819kg (40%)
OPOU5301536: 9508kg (40%)
AMAU6030512: 5324kg (40%)
PVGJ8001376: 7775kg (40%)
QBWJ1333825: 7392kg (40%)
ZIEU7014713: 10078kg (40%)
PSAJ9113422: 7511kg (40%)
DIUU9684592: 8676kg (40%)
QAYU9066754: 10769kg (40%)
ZXOU2415154: 11140kg (40%)
LHNU0737682: 6388kg (40%)
SHHU5822758: 5638kg (40%)
ZTWJ4568191: 7100kg (40%)
BDTZ0341963: 9509kg (40%)
JRSJ2178335: 6577kg (40%)
PCYZ7176348: 7548kg (40%)
SYKJ7328994: 5558kg (40%)
CYVZ5721174: 11751kg (40%)
QSOU6766889: 9351kg (40%)
KZLZ2499427: 8416kg (40%)
IRGZ9203360: 8769kg (40%)
HAPU6807433: 4980kg (40%)
TLQU6097005: 8081kg (40%)
PNJZ6838357: 8229kg (40%)
WNRJ6197129: 10080kg (40%)
EYBU6587842: 6914kg (40%)
GROJ8270460: 6689kg (40%)
LHAJ0286161: 8455kg (40%)
YNUZ2156101: 11746kg (40%)
WCRJ3221972: 10475kg (40%)
JBXU3058733: 4245kg (40%)
SRCJ8474020: 7339kg (40%)
IURJ9307896: 7672kg (40%)
